item-name,item-label,img-label,img-url
MS-RAS-00258,RAS Persian 258,20v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00046.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,21r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00047.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,21v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00048.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,22r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00049.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,22v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00050.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,23r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00051.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,23v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00052.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,24r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00053.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,24v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00054.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,25r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00055.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,25v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00056.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,26r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00057.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,26v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00058.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,27r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00059.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,27v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00060.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,28r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00061.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,28v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00062.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,29r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00063.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,29v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00064.jp2/full/max/0/default.jpg
