item-name,item-label,img-label,img-url
MS-NN-00003-00074,MS Nn.3.74,47v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00096.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,48r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00097.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,48v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00098.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,49r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00099.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,49v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00100.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,50r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00101.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,50v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00102.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,51r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00103.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,51v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00104.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,52r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00105.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,52v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00106.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,53r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00107.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,53v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00108.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,54r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00109.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,54v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00110.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,55r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00111.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,55v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00112.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,56r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00113.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,56v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00114.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,57r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00115.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,57v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00116.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,58r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00117.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,58v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00118.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,59r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00119.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,59v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00120.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,60r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00121.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,60v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00122.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,61r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00123.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,61v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00124.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,62r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00125.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,62v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00126.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,63r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00127.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,63v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00128.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,64r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00129.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,64v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00130.jp2/full/max/0/default.jpg
